PuzzleId,GameId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,OpeningTags
027yq,FbQ1rmbN#85,6r1/8/8/2P4R/8/PK4k1/2P4p/8 w - - 0 43,b3b4 g8g4 b4b5 g4h4 h5h4 g3h4 c5c6 h2h1q,1448,75,80,205,"['advancedPawn' 'crushing' 'endgame' 'master' 'promotion' 'rookEndgame'
 'veryLong']",
0284S,e3KgaM9D#51,r2q1k2/pppb2pQ/4p2r/4Rn1P/2PP4/2KB1R2/PP3PP1/8 w - - 5 26,e5f5 e6f5 f3f5 d7f5,1385,76,90,2873,['crushing' 'middlegame' 'short'],
0284p,oVgCEjRr/black#76,6k1/p5N1/6r1/1q1pp2R/4P3/4QK2/5P2/8 b - - 2 38,g8g7 e3a7 g7f6 h5f5 f6e6 a7f7,1246,73,95,17747,['crushing' 'endgame' 'exposedKing' 'long'],
0289B,GY7ymJNX/black#68,8/5pp1/R2bk3/3p4/2np2Q1/4P1P1/3q1P2/6K1 b - - 5 34,e6e7 a6a7 e7f6 g4f3 f6g5 a7f7 g5h6 f3g4 d2d1 g4d1,2770,113,88,268,['crushing' 'deflection' 'endgame' 'veryLong'],
028AU,cZ2RwfeE#47,r4r1k/1pqb2pp/p7/3Q2PB/8/1PP1p2P/PK3P2/3R3R w - - 1 24,f2e3 f8f2 d1d2 d7c6 d2f2 c6d5,2304,79,78,105,['crushing' 'long' 'middlegame'],
028B5,j9q1QKgN/black#54,7r/kpQ2p2/r2R3p/4pb2/2N1q3/8/PP3P1P/K1R5 b - - 3 27,h8c8 d6a6 a7a6 c7a5,1320,74,95,26577,['attraction' 'mate' 'mateIn2' 'middlegame' 'pin' 'short'],
028P6,pT7RSeMJ/black#72,3r2r1/2p2p1k/1pq3p1/p3R2p/2P5/1P2QP2/P5P1/4R1K1 b - - 6 36,f7f6 e5e7 g8g7 e7g7 h7g7 e3e7 g7h6 e7d8,1134,89,52,85,['attraction' 'crushing' 'endgame' 'fork' 'veryLong'],
028P8,5RMegkHm/black#64,2r3k1/p6p/1p2NBp1/8/1p6/8/P2r2PP/5R1K b - - 5 32,c8c6 f6g5 d2d1 f1d1,1834,77,73,94,['advantage' 'endgame' 'master' 'short'],
028Pd,AI5JOyc3#49,5r1k/rB2b1pp/p7/4pP2/b7/8/1P1B2PP/2R2R1K w - - 1 25,b7d5 a7d7 f5f6 g7f6,2277,78,87,91,['crushing' 'middlegame' 'short'],
028W0,KRZH5U3N/black#62,1k6/1p4p1/1pp1p3/8/5q1p/Q4P2/PPP3r1/1K1R4 b - - 1 31,h4h3 d1d8 b8c7 a3e7,1351,77,93,5773,['endgame' 'mate' 'mateIn2' 'short'],
028aJ,sxIqdesz/black#70,3r2k1/5ppp/Rp2p3/1P6/2n2PP1/8/5K1P/8 b - - 1 35,d8d4 a6a8 d4d8 a8d8,569,86,78,597,['backRankMate' 'endgame' 'mate' 'mateIn2' 'short'],
028b4,rNR9We6E#35,r1b2rk1/p4pp1/1bp1p2p/4N3/1PPq4/P2B3P/5PP1/R2QK2R w KQ - 1 18,e5c6 d4f2,1083,79,100,179,['attackingF2F7' 'mate' 'mateIn1' 'middlegame' 'oneMove'],['Sicilian_Defense' 'Sicilian_Defense_Taimanov_Variation']
028i2,WWIrqIGt/black#74,5k2/p1P2p1p/2BR1p2/8/8/6P1/5PKP/q1r5 b - - 1 37,c1g1 g2h3 a1f1 h3h4 f1a6 d6d8,1630,74,99,1674,['advantage' 'endgame' 'long' 'master'],
028i3,ibWGVLjA#71,8/p1r1k1pp/R1r1P3/5R2/1p6/6P1/5P1P/6K1 w - - 1 36,f5f7 e7e6 a6c6 c7c6,1026,75,100,154,['advantage' 'endgame' 'rookEndgame' 'short'],
028i6,1ziMVbPr#35,r4rk1/p4ppp/b4b2/3q4/8/P3P2P/R1PNNPP1/3Q1RK1 w - - 2 18,d2b3 d5d1 f1d1 a6e2,1306,78,90,1525,['capturingDefender' 'crushing' 'middlegame' 'short'],['Queens_Pawn_Game' 'Queens_Pawn_Game_Other_variations']
028pN,z2jQMy7h#81,2r5/6pk/5p1p/5P2/3P1P1N/bP4P1/P2q3P/1K1R4 w - - 0 41,d1d2 c8c1,456,112,85,784,['endgame' 'mate' 'mateIn1' 'oneMove' 'operaMate'],
028yE,Gfn0gMKg#127,8/6k1/6b1/1p2q3/8/7p/2PQ2P1/5R1K w - - 0 64,g2h3 g6e4 d2g2 e4g2,1199,77,87,2362,['crushing' 'endgame' 'short'],
0291d,HYQy1vsK#125,8/8/3p1k2/R2P3K/5P2/3r2P1/8/8 w - - 1 63,g3g4 d3h3,937,86,73,182,['endgame' 'mate' 'mateIn1' 'oneMove' 'rookEndgame'],
0293j,VKrcTkhH#77,5R2/1k2r1pp/bp6/4P3/1K6/P1R3B1/6rP/8 w - - 0 39,f8c8 g2b2 c3b3 b2b3 b4b3 b7c8,1324,75,96,1309,['crushing' 'endgame' 'long'],
0296l,EIE2Vq94#25,r1b1k1n1/p2p1p2/2p5/q5bQ/4P3/6B1/PPP3P1/RN2KB2 w Qq - 1 13,c2c3 g5d2 b1d2 a5h5,1188,98,69,24,['crushing' 'discoveredAttack' 'middlegame' 'short'],['Sicilian_Defense' 'Sicilian_Defense_Lowenthal_Variation']
0297d,iMgK2mai#67,8/p3R2p/1p3pk1/6p1/3r1nPq/1BQ4P/PP3P1K/8 w - - 2 34,c3d4 h4h3 h2g1 h3g2,1283,76,90,421,['endgame' 'mate' 'mateIn2' 'short'],
0297r,R9VdmdHj/black#48,3r2k1/1n3ppp/p1p2q2/1p1P4/1P2N3/P5P1/5P1P/2RQ2K1 b - - 1 24,f6e5 d5c6 d8d1 c1d1,1652,79,62,80,['crushing' 'endgame' 'sacrifice' 'short'],
0298b,saXz5ePg/black#68,3q1k2/1Q2b1p1/1pP2n2/p4PB1/P2p4/8/5PPP/6K1 b - - 4 34,d4d3 c6c7 d8c7 b7c7,1252,102,50,36,['advancedPawn' 'crushing' 'endgame' 'short'],
0299K,0mXCZz6I/black#32,r2qk2r/1ppbp1b1/p1n2B1p/3p1pN1/3Pp2P/1BN5/PPP3P1/R2Q1RK1 b kq - 0 16,g7f6 d1h5 e8f8 h5f7,1344,77,48,147,['mate' 'mateIn2' 'middlegame' 'short'],['Rat_Defense' 'Rat_Defense_Harmonist']
029AH,6IDBZKGw#75,5r1k/6rn/2Qp3p/5b2/4p1B1/P7/5qPP/R3R1NK w - - 2 38,g4f5 f2g2,968,76,100,439,['mate' 'mateIn1' 'middlegame' 'oneMove'],
029B5,zMWriFSO/black#82,4R3/6p1/6pp/Bp1kn3/2p3PP/2P3K1/1r6/8 b - - 8 41,b2d2 e8d8 d5c6 d8d2,973,106,93,552,['advantage' 'endgame' 'short' 'skewer'],
029Eo,zzprANol#17,r1b1k2r/pp1p1ppp/1qn1pB2/8/4P3/5N2/PPPN1bPP/R2QKB1R w KQkq - 0 9,e1e2 b6e3,778,98,99,598,['master' 'mate' 'mateIn1' 'oneMove' 'opening'],['Torre_Attack' 'Torre_Attack_Classical_Defense']
029I2,EYwXhyZk#33,r3k2r/p3bppp/2p1q3/2P5/1P1P2n1/P1N1B3/5Pp1/R2QK1R1 w Qkq - 0 17,g1g2 g4e3 f2e3 e6e3,934,86,90,1021,['advantage' 'middlegame' 'short'],['Queens_Gambit_Declined' 'Queens_Gambit_Declined_Austrian_Attack']
029IP,J8nKmH4n#69,1r4k1/6b1/2p3R1/p2p4/P7/QP6/2P1r3/1K6 w - - 0 35,a3d6 e2e1 b1a2 e1a1,1003,77,77,101,['endgame' 'mate' 'mateIn2' 'operaMate' 'short'],
029K1,VrbQCgVu/black#86,8/R7/3p1rp1/2p1p1kp/1pPnP3/1P3P1P/5KP1/3B4 b - - 1 43,g5f4 h3h4 d4f5 e4f5,2172,75,88,127,['crushing' 'endgame' 'quietMove' 'short'],
029M7,L5rcgY2B/black#44,1k1r4/ppp2pb1/4b2p/5qp1/1P3p2/3r1N2/1P3QPP/R1B1R1K1 b - - 2 22,d3d1 f2a7 b8c8 a7a8 c8d7 e1d1,1618,75,96,30466,['crushing' 'interference' 'long' 'middlegame' 'queensideAttack'],
029MM,Jb7t1k3s#27,r2qr1k1/pp3ppp/3b1n2/8/2P5/2NP2Q1/PP3PPP/R1B2RK1 w - - 5 14,c1f4 f6h5 f4d6 h5g3,1486,76,92,2724,['advantage' 'middlegame' 'short'],['Scandinavian_Defense' 'Scandinavian_Defense_Panov_Transfer']
029Qb,ixs92eFt#47,3r2k1/1b4pp/p1B1R1n1/1p6/2p5/6B1/PPQ2PPP/3q2K1 w - - 1 24,c2d1 d8d1 e6e1 d1e1,550,84,100,104,['backRankMate' 'mate' 'mateIn2' 'middlegame' 'short'],
029SF,CVuRSpp6/black#48,rk2q3/ppb4p/2nN1p2/5Q2/1P1P1B2/5N2/P4PPP/6K1 b - - 0 24,c7d6 f4d6,965,81,62,63,['mate' 'mateIn1' 'middlegame' 'oneMove' 'queensideAttack'],
029gU,hCzEyC1I#87,3q2kr/1p1n2p1/p1p2r2/P1Pp3P/1P1PpQ1R/4P3/4B3/2K4R w - - 1 44,f4g5 f6f1 e2f1 d8g5,936,80,50,72,['crushing' 'discoveredAttack' 'middlegame' 'short'],
029gy,Z9kxWf3j/black#36,2r2rk1/pp2qppp/2pb4/3pNP2/3P4/1P3P2/PBQ3PP/1BR2nK1 b - - 0 18,f1h2 f5f6 g7g6 f6e7,1429,76,93,721,['advancedPawn' 'crushing' 'middlegame' 'short'],['Semi-Slav_Defense' 'Semi-Slav_Defense_Quiet_Variation']
029k3,Ws92TRq9/black#46,r2q2k1/1p2b1pp/2pp4/p3p3/2P1P1b1/P1N2N2/QP4PP/5RK1 b - - 4 23,d8b6 c4c5 g8h8 c5b6,1691,78,95,17864,['crushing' 'discoveredAttack' 'discoveredCheck' 'middlegame' 'short'],
029mV,CmXjYv9R#73,8/8/5k2/1p4p1/1R1P2K1/6R1/3r2b1/8 w - - 0 37,b4b5 d2d4 g4h5 d4h4,968,80,97,4137,['endgame' 'mate' 'mateIn2' 'short'],
029o2,96Nwd1nf/black#62,5r2/1p4bk/p1pQ3p/P5pq/1P2Pr2/2P5/1B5P/R4RKB b - - 0 31,f4f1 a1f1 f8f1 g1f1,1044,371,0,4,['advantage' 'middlegame' 'short'],
029oi,RA63tHxc/black#66,4r3/3q1pk1/1n1b1Rp1/p2Pp1Pp/1p1PQ3/4N1B1/PP5P/1K6 b - - 0 33,e5d4 e4d4 d6g3 h2g3,2206,78,82,46,['crushing' 'master' 'middlegame' 'short'],
029pZ,16zduatP#25,r4rk1/ppp2pbp/3q1np1/8/8/1P2P3/PBPPQ1PP/RN3RK1 w - - 3 13,e2f3 f6g4 f3g4 g7b2,1799,75,88,74,['crushing' 'discoveredAttack' 'middlegame' 'short'],['Vant_Kruijs_Opening' 'Vant_Kruijs_Opening_Other_variations']
029se,Mqb8JSDF/black#46,5k2/pp3p1p/1n4p1/5bN1/8/1BP4P/Pr3PP1/4R1K1 b - - 3 23,f7f6 g5h7 f8g7 e1e7,1073,76,81,197,['advantage' 'endgame' 'short'],
029w3,pIbW2zea/black#32,r1b2rk1/pp3ppp/2p2q2/4n2Q/3NB3/1P2P1P1/P4P1P/R4RK1 b - - 3 16,c8g4 h5h7,734,83,87,44,['kingsideAttack' 'mate' 'mateIn1' 'middlegame' 'oneMove'],['Queens_Gambit_Declined' 'Queens_Gambit_Declined_Albin_Countergambit']
029wQ,xciNJzzi/black#44,r7/pp1q2bk/3p2p1/2pN3p/2Pn1Q2/3P3P/PP4PN/R5K1 b - - 0 22,g7e5 f4e5 d6e5 d5f6 h7h6 f6d7,1561,76,93,1085,['advantage' 'fork' 'long' 'middlegame' 'sacrifice'],
029xB,8ZlqPaCP#49,6k1/1p3pp1/pq5p/8/P2bn3/6QP/1P1BBPP1/1R4K1 w - - 1 25,g3d3 d4f2 g1h1 e4g3 d3g3 f2g3,1707,77,84,63,['advantage' 'long' 'middlegame'],
029xF,pJTruoEv#63,4r2k/pp4pp/2pBr1q1/2P5/1P2PQ2/Pb3P2/4R1PP/4R1K1 w - - 5 32,f4f5 g6f5 e4f5 e6e2 e1e2 e8e2,1075,77,96,512,['middlegame'],
02A3t,c57wHyeI#59,2q2bk1/4Q2p/p5p1/1p3pB1/8/5N1P/PP3PP1/6K1 w - - 1 30,e7a7 f8c5 a7c5 c8c5,1880,75,96,670,['advantage' 'endgame' 'short' 'trappedPiece'],
02A8s,TFMMblS4/black#86,6k1/7p/3P2p1/1R6/8/7r/K7/8 b - - 0 43,g8f8 b5b8 f8f7 d6d7,1714,76,93,1613,['advancedPawn' 'crushing' 'endgame' 'rookEndgame' 'short'],
02AGl,TjLwUaRU/black#58,4Q1k1/pp4p1/4br1p/4N3/1P3q2/P7/6PP/2R4K b - - 1 29,f6f8 e8e6 g8h7 c1g1,2292,82,83,236,['advantage' 'defensiveMove' 'endgame' 'hangingPiece' 'short'],
02AH2,dKAZSXoN#17,r2qk2r/ppp1bppp/4p3/3pPb2/2P3nP/2N2P2/PP2P1P1/R1BQKB1R w KQkq - 1 9,f3g4 e7h4 h1h4 d8h4,1345,76,85,116,['advantage' 'opening' 'short'],['Queens_Pawn_Game' 'Queens_Pawn_Game_Zukertort_Variation']
02AKn,2vWmdGQZ#83,7k/p4Qqp/3b2p1/3B4/8/5R2/PP3PPK/2r5 w - - 2 42,g2g3 g7h6 h2g2 h6h1,1114,76,100,804,['endgame' 'master' 'mate' 'mateIn2' 'short'],
02AQs,MoqbZDwx#97,7r/6p1/Pk6/R7/1P6/8/2K5/8 w - - 1 49,a5a2 h8h2 c2b3 h2a2 b3a2 g7g5,2069,74,97,560,['crushing' 'defensiveMove' 'endgame' 'long' 'rookEndgame'],
02ARe,Gboq4j9w/black#34,rq3rk1/2p2ppp/4pn2/p2pP3/b7/1PP1P1P1/P1QN1PP1/2KR3R b - - 0 17,f6d7 c2h7,599,87,100,387,['kingsideAttack' 'mate' 'mateIn1' 'middlegame' 'oneMove'],['Horwitz_Defense' 'Horwitz_Defense_Other_variations']
02ATq,8Caetla9#39,r1b2r1k/pppn4/3pBbq1/3Pp1N1/2P4P/6B1/PP1Q1PP1/R3K2R w KQ - 1 20,h4h5 g6g5 d2g5 f6g5,1470,85,100,58,['advantage' 'middlegame' 'short'],
02AV7,bNPjDmkL/black#86,8/8/Pk6/1pnP1p1p/1N1K2pP/8/6P1/8 b - - 2 43,f5f4 d5d6 c5d7 d4e4 f4f3 g2f3 g4g3 e4e3 d7e5 e3e2,2457,100,72,50,['crushing' 'defensiveMove' 'endgame' 'knightEndgame' 'veryLong'],
02AWw,2nwiGsVC/black#66,7q/1p3pk1/p6r/3R4/3Pp1p1/4P1P1/PPQ4P/6K1 b - - 2 33,h6h2 c2h2 h8h2 g1h2,1700,77,75,64,['crushing' 'endgame' 'short'],
02AXB,iwM6UWir/black#82,8/2pr2k1/4N1p1/1p5p/8/2P1Q1K1/2q3PP/8 b - - 10 41,g7h8 e3h6 h8g8 h6f8 g8h7 e6g5,1448,76,96,20712,['endgame' 'exposedKing' 'long' 'mate' 'mateIn3'],
02AZ6,2qgOYIPO#75,2r5/2r4k/p5q1/7p/3p3P/1p6/1P1Q4/K5R1 w - - 0 38,g1g6 c7c1 d2c1 c8c1,745,100,86,256,['endgame' 'master' 'mate' 'mateIn2' 'queenRookEndgame' 'short'],
02Ab5,PNtW5fTm#83,8/1Q4pk/P5p1/2p5/8/6bq/8/3R1R1K w - - 2 42,h1g1 h3h2,857,78,100,128,['endgame' 'mate' 'mateIn1' 'oneMove'],
02Ack,IoxsFELU/black#28,1rb1k2r/npN1ppb1/5npp/4p3/8/5N2/PPP2PPP/2KR1B1R b - - 1 14,e8f8 d1d8 f6e8 d8e8,1036,76,87,142,['mate' 'mateIn2' 'opening' 'short'],['Sicilian_Defense' 'Sicilian_Defense_Smith-Morra_Gambit']
02AeY,7db6HE38#107,8/4k3/4p3/p2pP3/2pPb3/2K1P1RB/PP2r3/4N3 w - - 3 54,g3g1 e2e3 c3d2 e3h3,1283,74,95,6293,['advantage' 'endgame' 'fork' 'master' 'masterVsMaster' 'short'],
02Aed,PG4kG2XD/black#34,r1bk1b1r/p1p3pp/2Qp4/6p1/3p1q2/P2B4/1P3PPP/R2KR3 b - - 0 17,a8b8 c6e8,790,87,86,82,['mate' 'mateIn1' 'middlegame' 'oneMove'],['Four_Knights_Game' 'Four_Knights_Game_Scotch_Variation']
02Am1,riDyBQqn#107,8/2P1R3/5k2/1B1p4/N2Ppn2/4K3/2r5/8 w - - 1 54,c7c8q f4g2,1763,101,100,36,['endgame' 'mate' 'mateIn1' 'oneMove'],
02Amv,nFfliuKq/black#62,3rk3/2q2p1Q/1p2p1r1/p2p2p1/4n3/P2R1NP1/2P1R1PP/4K3 b - - 6 31,e4f6 e2e6 e8f8 h7h8 f6g8 e6g6,2170,82,88,1267,['crushing' 'long' 'middlegame'],
02AoV,iivBO1u5/black#84,8/pp6/2p5/PP3pp1/3P3p/2k1p2P/7P/4K3 b - - 0 42,c3d4 a5a6 b7a6 b5c6 d4c5 c6c7,1706,74,82,211,['advancedPawn' 'crushing' 'deflection' 'endgame' 'long' 'pawnEndgame'],
02ApL,QsLVGSWy#39,rk5r/pp4pp/1qpRQ3/8/8/2p5/PPP2PPP/4R1K1 w - - 1 20,e6e8 h8e8 e1e8 b8c7,1119,86,81,54,['crushing' 'endgame' 'short'],
02Aqe,DMric9BU/black#14,r1b1k1nr/pppp1ppp/2n5/4P1N1/1b3B2/2P5/Pq1QPPPP/RN2KB1R b KQkq - 0 7,b4c3 d2c3 b2c3 b1c3,1223,78,94,3464,['crushing' 'opening' 'short'],['Englund_Gambit_Complex' 'Englund_Gambit_Complex_Englund_Gambit']
02Asj,eBDGBNN7/black#46,1k1r3r/ppp4p/8/4Qp2/8/3P1P2/q1n3PP/1RR4K b - - 0 23,c2d4 e5c7 b8a8 c7b7,1141,75,100,289,['mate' 'mateIn2' 'middlegame' 'queensideAttack' 'short'],
02B19,emt5pqMR#59,7k/8/3P2rp/1pb1ppq1/8/3Q4/B1P3PP/5R1K w - - 1 30,d6d7 g5g2,1108,225,67,9,['endgame' 'master' 'mate' 'mateIn1' 'oneMove'],
02B8R,MJCrFizf/black#30,1r1q1rk1/ppp2ppp/4p3/n2n4/3P4/2P4P/P1PBBPP1/1R1Q1RK1 b - - 8 15,a7a6 c3c4 a5c4 e2c4,1251,76,89,305,['crushing' 'middlegame' 'short'],['Scandinavian_Defense' 'Scandinavian_Defense_Mieses-Kotroc_Variation']
02BBW,gNQFjFy8#27,2kB3r/ppp2ppp/6q1/2b1p3/3nN3/3P3b/PPP1BPP1/R2Q1RK1 w - - 0 14,e4g3 d4e2 d1e2 g6g3 e2f3 g3f3,1810,75,95,2937,['advantage' 'kingsideAttack' 'long' 'middlegame' 'pin'],['Kings_Pawn_Game' 'Kings_Pawn_Game_Alapin_Opening']
02BD5,dwGyCBKc#53,8/p4bkp/4r3/2Q5/8/N4qbP/PPP1nP1K/3R1R2 w - - 0 27,f2g3 f3g3 h2h1 g3h3,1082,75,100,190,['deflection' 'mate' 'mateIn2' 'middlegame' 'short'],
02BFR,RJuj1Lmo#49,r3b1k1/1p5p/p1pp2q1/5p2/1PPBpP1b/PQ2P1PP/3P2K1/R4R2 w - - 3 25,c4c5 e8f7 g2h1 f7b3,1738,107,85,19,['crushing' 'defensiveMove' 'middlegame' 'pin' 'short'],
02BFi,qbpzhXnP#69,8/7p/4k1p1/4B2n/p1Pp2P1/1p1K3P/1P3P2/8 w - - 0 35,g4h5 e6e5 h5g6 h7g6 h3h4 e5d6 f2f4 d6c5 f4f5 g6f5 h4h5 c5b4 d3d2 a4a3,2922,115,87,1022,['crushing' 'endgame' 'hangingPiece' 'veryLong'],
02BLF,0Dfj8ych#45,3rr1k1/5p2/p2q2pB/1pp1p3/3n2Pb/3R2N1/PP1QB1PP/4K2R w K - 0 23,e1g1 d4e2 d2e2 d6d3 e2d3 d8d3,1766,75,91,526,"['crushing' 'discoveredAttack' 'kingsideAttack' 'long' 'master'
 'masterVsMaster' 'middlegame']",
02BOt,QlixdDNB/black#54,1kr5/pp6/4bq2/4p2p/1P2P1p1/5P2/P2QB1PP/2R3K1 b - - 4 27,g4f3 d2d6 b8a8 c1c8 e6c8 d6f6,1388,77,81,424,['crushing' 'deflection' 'endgame' 'long' 'queensideAttack'],
02BQo,RjCfIYyu/black#58,6k1/pr5p/4p1p1/3P2nq/5r2/1B3N2/PP2Q1PP/5RK1 b - - 0 29,f4e4 e2c2 b7f7 f3g5 f7f1 g1f1 e4f4 g5f3,2717,88,96,291,['advantage' 'defensiveMove' 'middlegame' 'veryLong'],
02BTw,3noWJgZO/black#30,r3k2r/pp3ppp/2bNp3/8/1QB2qn1/8/PP3PPP/R4RK1 b kq - 5 15,e8d7 c4e6 f7e6 b4f4,1460,82,81,56,['crushing' 'discoveredAttack' 'middlegame' 'short'],['Indian_Defense' 'Indian_Defense_London_System']
02BWG,elu1UymC#71,8/8/1p4p1/p2p4/3k4/5PP1/PP1K4/8 w - - 0 36,b2b3 b6b5 a2a3 b5b4 a3a4 g6g5 d2e2 d4c3,2435,85,98,227,['crushing' 'endgame' 'pawnEndgame' 'quietMove' 'veryLong' 'zugzwang'],
02BXF,3ji3p5TA#107,7R/8/5pk1/8/4p1p1/2K4p/1P6/8 w - - 0 54,h8h4 f6f5 c3d2 g6g5 h4h8 g5f4 b2b4 g4g3 h8h4 f4f3,2629,109,80,48,['crushing' 'defensiveMove' 'endgame' 'quietMove' 'rookEndgame' 'veryLong'],
02BXL,HlyVLuSl#115,8/8/4QK2/8/3k1p2/5Pp1/6P1/1q6 w - - 2 58,e6f5 b1f5 f6f5 d4e3,1322,78,91,2626,['crushing' 'endgame' 'master' 'queenEndgame' 'short'],
02BY0,Cl9pBuRW#91,8/8/N7/4kp2/2P4p/1P6/P1n1KP2/8 w - - 0 46,e2f3 c2e1 f3e2 h4h3,1847,110,83,20,['crushing' 'endgame' 'knightEndgame' 'short'],
02BZl,6rFp8IAH#59,2k5/2p2B2/pp3Q1p/1K2p3/1B2P3/3r1Pr1/P1q5/R2R4 w - - 0 30,b5a6 c2a4 b4a5 a4a5,1139,78,95,2869,['fork' 'mate' 'mateIn2' 'middlegame' 'short'],
02Bcd,SbU38wAI#49,5rk1/p4pp1/4p1p1/3p4/7Q/1NP1P3/PP1K1Pqn/R4R2 w - - 0 25,h4g3 h2f1 a1f1 g2f1,1747,79,94,18115,['advantage' 'fork' 'middlegame' 'short'],
02BgN,XJi4iCL1#81,6k1/p2R4/6p1/5p2/4bP2/r1K5/P3R3/8 w - - 4 41,c3d4 a3d3 d4c4 d3d7,1235,76,86,812,['crushing' 'endgame' 'short' 'skewer'],
02BjK,iSgiD3dl#69,8/pp5R/2p2Qp1/2kq4/2n5/8/PPP3P1/2K5 w - - 9 35,h7e7 d5d2 c1b1 d2d1,835,96,94,238,['endgame' 'mate' 'mateIn2' 'short'],
02BlD,PWjWxtmH#77,r7/PR2n3/2n1pk2/2Pp2p1/1r1P4/3NP3/5P2/R5K1 w - - 1 39,b7e7 f6e7 d3b4 c6b4,1897,157,100,19,['endgame' 'equality' 'short'],
02Bm1,SA0hgYvt#51,3r4/p1p2pk1/1p3p1p/5P2/2N2bP1/1B5P/PPP5/1K3R2 w - - 4 26,f1f4 d8d1,641,93,78,509,['backRankMate' 'endgame' 'mate' 'mateIn1' 'oneMove'],
02BpP,GnBh73Ac#43,5rk1/1q1n2pp/p2p4/3Pp1B1/2P2p2/3Q3P/P4PP1/5RK1 w - - 0 22,g5e7 d7c5 d3b1 b7e7,1396,76,100,380,['advantage' 'discoveredAttack' 'endgame' 'short'],
02BxU,HZ5SlMi9#35,2r1k2r/1p2pp1p/p2p4/4nPp1/3Q4/2q2PB1/P1P3PP/2KR1R2 w k - 0 18,g3e5 c3c2,977,80,100,125,['mate' 'mateIn1' 'middlegame' 'oneMove' 'queensideAttack'],['Sicilian_Defense' 'Sicilian_Defense_Najdorf_Variation']
02Bz7,YFDEnaZu/black#46,r1b2r2/1p5k/p2p2pP/3NpP2/3q4/3B4/PPPQ4/3K3R b - - 0 23,d4d5 f5g6 h7g8 h6h7 g8h8 g6g7,1061,82,75,49,['advancedPawn' 'crushing' 'long' 'middlegame'],
02Bzk,XytHN4nr#125,8/8/8/8/2n4P/2K3P1/p1N5/1k6 w - - 1 63,h4h5 c4e3 c2e3 a2a1q,1845,75,95,3846,"['advancedPawn' 'crushing' 'deflection' 'endgame' 'knightEndgame'
 'promotion' 'short']",
02C3w,eckaUIps#9,r1bqkbnr/ppp2ppp/2n1p3/8/3pP3/5N2/PPPPNPPP/R1BQKB1R w KQkq - 2 5,e2d4 c6d4 f3d4 d8d4,1039,185,0,11,['advantage' 'opening' 'short'],['French_Defense' 'French_Defense_Two_Knights_Variation']
02C6o,Ttq122Tt#71,6rk/pR4bp/5q2/8/3p1p1R/6QP/PP3P2/7K w - - 0 36,g3g4 f6c6 g4g2 f4f3 g2g4 c6b7,2086,77,92,1321,['endgame'],
02CA5,VmGzunXw#13,rnb1k2r/pp1p1ppp/2p2n2/q2Pp1B1/2P5/2P5/P3PPPP/R2QKBNR w KQkq - 1 7,g5f6 a5c3 d1d2 c3a1,1035,78,100,85,['advantage' 'deflection' 'opening' 'short'],['Indian_Defense' 'Indian_Defense_Budapest_Defense']
02CAR,NHYmYGF3/black#52,6k1/5ppp/p3p3/2r1N3/2P2P2/7P/PR4P1/1b4K1 b - - 1 26,f7f6 b2b8 c5c8 b8c8,868,76,85,175,['endgame' 'fork' 'mate' 'mateIn2' 'short'],
02CDh,iKhWm8Si#29,r1b1r1k1/pp2bppn/2p1p2B/3q4/3P3Q/2PB1N2/PP3PPP/R4RK1 w - - 1 15,h6g5 h7g5 f3g5 e7g5,1929,77,93,280,['advantage' 'middlegame' 'short'],['Yusupov-Rubinstein_System' 'Yusupov-Rubinstein_System_Other_variations']
02CG7,raXShO41/black#36,r1b1k2r/1pp2p2/p3pnp1/4n1Bp/8/P1N5/1P2BPPP/R3K2R b KQkq - 3 18,f6d5 c3d5 e6d5 g5f6 h8g8 f6e5,1464,76,94,1816,['advantage' 'fork' 'long' 'middlegame'],['Queens_Gambit_Accepted' 'Queens_Gambit_Accepted_Central_Variation']
02CIe,iDQno5u5/black#86,8/1p4k1/1pp1b2p/1P1P2p1/P1K1Bp2/5P1P/6P1/8 b - - 0 43,e6d5 e4d5 c6d5 c4d5,824,98,67,61,['bishopEndgame' 'crushing' 'endgame' 'short'],
02CIw,03gYffNn/black#134,4K3/4P3/6k1/1R6/5r2/p7/8/8 b - - 0 67,f4a4 e8f8 a4f4 f8g8,2153,84,78,38,['crushing' 'defensiveMove' 'endgame' 'rookEndgame' 'short'],
02CNX,hZdZypIJ#115,8/5k2/1p4p1/1R4P1/r1K4P/8/8/8 w - - 11 58,c4d5 a4a5 b5a5 b6a5,1124,85,94,975,['crushing' 'endgame' 'master' 'pin' 'rookEndgame' 'short'],
02CQe,7BFYWf9w/black#48,r5k1/1b4b1/2p1p2p/pp4pQ/8/P5BP/1Pq3PN/5R1K b - - 0 24,c6c5 h5f7 g8h8 f7b7,1282,80,93,3641,['crushing' 'fork' 'middlegame' 'short'],
02CU6,6ottl6Sl/black#88,2r5/5k2/1p2b1P1/p3Pp2/3R3P/qP6/P2Q4/1K6 b - - 0 44,f7e7 d2g5 e7e8 g6g7 a3c1 g5c1 c8c1 b1c1,1735,75,88,376,['advancedPawn' 'crushing' 'endgame' 'veryLong'],
